Date,HomeTeam,AwayTeam,league,season,y_true,y_pred,odds,model_prob,implied_prob,edge,stake,profit,pinnacle_confirmed,cumulative_profit
2023-08-04,Standard,St. Gilloise,B1,2324,A,H,3.87,0.3163789072870542,0.24968680211340483,0.06669210517364937,1.0,-1.0,False,-1.0
2023-08-05,Kilmarnock,Rangers,SC0,2324,H,D,5.0,0.20949767397743393,0.1891891891891892,0.020308484788244735,1.0,-1.0,False,-2.0
2023-08-05,Livingston,Aberdeen,SC0,2324,D,A,2.55,0.40698003926995857,0.37101212924268673,0.03596791002727184,1.0,-1.0,False,-3.0
2023-08-05,Livingston,Aberdeen,SC0,2324,D,H,2.99,0.3541019449957176,0.3378860462745897,0.01621589872112794,1.0,-1.0,False,-4.0
2023-08-05,Dundee,Motherwell,SC0,2324,D,A,2.82,0.4432200885775268,0.34343434343434337,0.09978574514318345,1.0,-1.0,False,-5.0
2023-08-05,St Johnstone,Hearts,SC0,2324,A,H,3.27,0.4374078419132288,0.2936129647283127,0.14379487718491607,1.0,-1.0,False,-6.0
2023-08-05,Cercle Brugge,Charleroi,B1,2324,H,A,4.0,0.3152904484355543,0.2372595342558218,0.07803091417973251,1.0,-1.0,False,-7.0
2023-08-06,Westerlo,Club Brugge,B1,2324,A,H,3.69,0.45786282793613814,0.26273241713823764,0.1951304107979005,1.0,-1.0,False,-8.0
2023-08-06,Hibernian,St Mirren,SC0,2324,A,A,4.2,0.4216414480369198,0.22551743297680232,0.19612401506011745,1.0,3.2,True,-4.8
2023-08-06,Anderlecht,Antwerp,B1,2324,H,H,2.65,0.49266409266409267,0.36770360013981135,0.12496049252428132,1.0,1.65,False,-3.15
2023-08-06,Mechelen,Gent,B1,2324,A,D,4.04,0.23950572225553327,0.23392612859097128,0.005579593664561983,1.0,-1.0,False,-4.15
2023-08-06,Kortrijk,St Truiden,B1,2324,A,H,2.85,0.44318526490395826,0.3371104815864023,0.10607478331755599,1.0,-1.0,True,-5.15
2023-08-06,Mechelen,Gent,B1,2324,A,H,3.9,0.3301180948408457,0.24623803009575923,0.08388006474508647,1.0,-1.0,False,-6.15
2023-08-11,Almeria,Vallecano,SP1,2324,A,H,2.62,0.41865159115633865,0.3865105008077544,0.032141090348584256,1.0,-1.0,False,-7.15
2023-08-11,Nice,Lille,F1,2324,D,H,2.63,0.47622383571103316,0.36957371920219007,0.1066501165088431,1.0,-1.0,True,-8.15
2023-08-11,Nice,Lille,F1,2324,D,D,3.5,0.29757212352873474,0.27454047712162694,0.02303164640710781,1.0,2.5,False,-5.65
2023-08-11,Almeria,Vallecano,SP1,2324,A,D,3.3,0.3347869744253015,0.28695476575121165,0.04783220867408983,1.0,-1.0,False,-6.65
2023-08-11,Volendam,Vitesse,N1,2324,A,D,3.88,0.263424706489656,0.2513863216266174,0.012038384863038598,1.0,-1.0,False,-7.65
2023-08-11,Sevilla,Valencia,SP1,2324,A,A,4.48,0.25915520201165404,0.22732682694596523,0.03182837506568881,1.0,3.4800000000000004,False,-4.17
2023-08-11,Volendam,Vitesse,N1,2324,A,A,2.07,0.4717343251578404,0.47134935304990755,0.0003849721079328683,1.0,1.0699999999999998,True,-3.1
2023-08-11,Sevilla,Valencia,SP1,2324,A,D,3.5,0.3676974781788728,0.2727921923351583,0.09490528584371455,1.0,-1.0,False,-4.1
2023-08-12,Newcastle,Aston Villa,E0,2324,H,H,1.77,0.658384712501379,0.5413887799136916,0.11699593258768737,1.0,0.77,True,-3.3299999999999996
2023-08-12,Ath Bilbao,Real Madrid,SP1,2324,A,H,3.43,0.35247287130073707,0.28754298815437523,0.06492988314636183,1.0,-1.0,False,-4.33
2023-08-12,Sociedad,Girona,SP1,2324,D,D,4.05,0.2514161319249717,0.236348478532722,0.015067653392249691,1.0,3.05,True,-1.2800000000000002
2023-08-12,Marseille,Reims,F1,2324,H,D,4.1,0.2826060327564422,0.23837638376383766,0.04422964899260454,1.0,-1.0,True,-2.2800000000000002
2023-08-12,Marseille,Reims,F1,2324,H,A,5.0,0.2822791586273452,0.2007380073800738,0.0815411512472714,1.0,-1.0,True,-3.2800000000000002
2023-08-12,Bournemouth,West Ham,E0,2324,D,A,2.71,0.5050183975568401,0.3711340206185567,0.13388437693828337,1.0,-1.0,False,-4.28
2023-08-12,PSV Eindhoven,Utrecht,N1,2324,H,D,5.75,0.23291996775771315,0.18994413407821228,0.04297583367950086,1.0,-1.0,False,-5.28
2023-08-12,Heerenveen,Waalwijk,N1,2324,H,H,1.78,0.570173027839644,0.5503745604647607,0.019798467374883222,1.0,0.78,True,-4.5
2023-08-12,Ross County,St Johnstone,SC0,2324,H,H,2.2,0.5945085041242716,0.46281601771544567,0.13169248640882592,1.0,1.2000000000000002,True,-3.3
2023-08-12,Everton,Fulham,E0,2324,A,D,3.45,0.2827791645343887,0.2796610169491525,0.0031181475852362084,1.0,-1.0,False,-4.3
2023-08-12,Everton,Fulham,E0,2324,A,A,3.35,0.37299854520913456,0.288135593220339,0.08486295198879557,1.0,2.35,False,-1.9499999999999997
2023-08-12,Zwolle,Sparta Rotterdam,N1,2324,A,H,2.6,0.5040379213483146,0.36661341853035134,0.13742450281796326,1.0,-1.0,False,-2.9499999999999997
2023-08-12,St Mirren,Dundee,SC0,2324,H,H,2.1,0.5275071860166171,0.47291361639824303,0.05459356961837403,1.0,1.1,False,-1.8499999999999996
2023-08-12,St Mirren,Dundee,SC0,2324,H,A,3.83,0.2593505854165796,0.24890190336749632,0.010448682049083308,1.0,-1.0,True,-2.8499999999999996
2023-08-12,Sheffield United,Crystal Palace,E0,2324,A,A,2.43,0.519489525301786,0.39768618944323936,0.12180333585854669,1.0,1.4300000000000002,True,-1.4199999999999995
2023-08-12,Las Palmas,Mallorca,SP1,2324,D,H,2.45,0.5757764828821439,0.3956834532374101,0.18009302964473378,1.0,-1.0,False,-2.4199999999999995
2023-08-12,Heerenveen,Waalwijk,N1,2324,H,A,4.5,0.21692881357471186,0.21158844213423023,0.005340371440481634,1.0,-1.0,False,-3.4199999999999995
2023-08-13,Clermont,Monaco,F1,2324,A,A,2.1,0.5424021982988529,0.47368421052631576,0.06871798777253718,1.0,1.1,False,-2.3199999999999994
2023-08-13,Celta,Osasuna,SP1,2324,A,A,3.99,0.2520462858840447,0.2426484187164787,0.00939786716756602,1.0,2.99,False,0.6700000000000008
2023-08-13,Celta,Osasuna,SP1,2324,A,H,2.15,0.48281593724541033,0.46162382097281307,0.02119211627259726,1.0,-1.0,False,-0.3299999999999992
2023-08-13,Chelsea,Liverpool,E0,2324,D,D,3.65,0.37057907345280855,0.27770177838577287,0.09287729506703568,1.0,2.65,False,2.3200000000000007
2023-08-13,Villarreal,Betis,SP1,2324,A,D,4.0,0.331070857701192,0.23595505617977527,0.09511580152141672,1.0,-1.0,False,1.3200000000000007
2023-08-13,Motherwell,Hibernian,SC0,2324,H,H,2.69,0.5275071860166171,0.3605514316012725,0.16695575441534455,1.0,1.69,False,3.0100000000000007
2023-08-13,Villarreal,Betis,SP1,2324,A,A,4.5,0.2549245604299178,0.2247191011235955,0.03020545930632229,1.0,3.5,False,6.510000000000001
2023-08-13,Brentford,Tottenham,E0,2324,D,A,2.55,0.5420401828449726,0.3829220845704924,0.15911809827448015,1.0,-1.0,False,5.510000000000001
2023-08-13,Chelsea,Liverpool,E0,2324,D,H,2.97,0.34201471726194155,0.3255813953488372,0.01643332191310437,1.0,-1.0,False,4.510000000000001
2023-08-13,Strasbourg,Lyon,F1,2324,H,H,2.61,0.4243870763105701,0.3692307692307692,0.055156307079800904,1.0,1.6099999999999999,False,6.120000000000001
2023-08-13,Rennes,Metz,F1,2324,H,D,5.07,0.2652005857110131,0.19895783988630977,0.06624274582470335,1.0,-1.0,True,5.120000000000001
2023-08-13,Clermont,Monaco,F1,2324,A,H,3.69,0.2783602539098286,0.2631578947368421,0.015202359172986513,1.0,-1.0,True,4.120000000000001
2023-08-13,Nijmegen,Excelsior,N1,2324,A,D,4.76,0.25068426974592867,0.2196440639783735,0.031040205767555173,1.0,-1.0,False,3.120000000000001
2023-08-13,Brest,Lens,F1,2324,H,H,4.01,0.36193184602698514,0.23601059135039718,0.12592125467658796,1.0,3.01,True,6.130000000000001
2023-08-13,Brest,Lens,F1,2324,H,D,3.62,0.27338641941639735,0.26972639011473964,0.003660029301657708,1.0,-1.0,True,5.130000000000001
2023-08-13,Hearts,Kilmarnock,SC0,2324,D,A,4.5,0.28210606564581175,0.21076011846001974,0.07134594718579201,1.0,-1.0,False,4.130000000000001
2023-08-13,Nantes,Toulouse,F1,2324,A,A,2.82,0.37917396420438026,0.3437815975733064,0.03539236663107387,1.0,1.8199999999999998,True,5.950000000000001
2023-08-13,Feyenoord,For Sittard,N1,2324,D,H,1.17,0.8551861891853331,0.8164441456152147,0.038742043570118345,1.0,-1.0,False,4.950000000000001
2023-08-13,AZ Alkmaar,Go Ahead Eagles,N1,2324,H,D,5.34,0.22941334281327716,0.19918633034987795,0.030227012463399205,1.0,-1.0,True,3.950000000000001
2023-08-14,Cadiz,Alaves,SP1,2324,H,A,3.86,0.2544858318561295,0.25287356321839083,0.0016122686377386675,1.0,-1.0,False,2.950000000000001
2023-08-14,Cadiz,Alaves,SP1,2324,H,H,2.25,0.4778101332808962,0.4310344827586207,0.0467756505222755,1.0,1.25,False,4.200000000000001
2023-08-18,Heracles,Nijmegen,N1,2324,H,A,2.81,0.4848112564666136,0.346459785917706,0.13835147054890762,1.0,-1.0,False,3.200000000000001
2023-08-18,Valencia,Las Palmas,SP1,2324,H,D,4.02,0.25101447668634247,0.2418919959941453,0.009122480692197177,1.0,-1.0,False,2.200000000000001
2023-08-18,Nott'm Forest,Sheffield United,E0,2324,H,H,1.97,0.596707902744229,0.48519443453442745,0.11151346820980157,1.0,0.97,True,3.170000000000001
2023-08-18,Metz,Marseille,F1,2324,D,A,1.73,0.6990563444800734,0.5709391949757351,0.12811714950433828,1.0,-1.0,False,2.170000000000001
2023-08-18,Casa Pia,Sp Lisbon,P1,2324,A,D,4.77,0.2266302482126599,0.21813686876643598,0.008493379446223914,1.0,-1.0,False,1.1700000000000008
2023-08-18,Mallorca,Villarreal,SP1,2324,A,D,3.2,0.3334993626310215,0.29641693811074915,0.03708242452027233,1.0,-1.0,False,0.17000000000000082
2023-08-18,Mallorca,Villarreal,SP1,2324,A,A,2.68,0.3805346569263654,0.3648208469055374,0.015713810020828,1.0,1.6800000000000002,False,1.850000000000001
2023-08-18,Volos NFC,Lamia,G1,2324,D,D,3.1,0.3476088485901579,0.3092092289489253,0.03839961964123262,1.0,2.1,False,3.950000000000001
2023-08-19,Chaves,Sp Braga,P1,2324,A,D,4.2,0.23827391451529564,0.2357473035439137,0.002526610971381932,1.0,-1.0,False,2.950000000000001
2023-08-19,Chaves,Sp Braga,P1,2324,A,H,5.0,0.23073030805138348,0.20955315870570107,0.021177149345682406,1.0,-1.0,False,1.950000000000001
2023-08-19,Augsburg,M'gladbach,D1,2324,D,H,2.75,0.3894594440104415,0.3506261180679785,0.038833325942463026,1.0,-1.0,False,0.9500000000000011
2023-08-19,Go Ahead Eagles,Volendam,N1,2324,H,H,1.7,0.6153873953641755,0.5709391949757351,0.04444820038844044,1.0,0.7,True,1.650000000000001
2023-08-19,Lyon,Montpellier,F1,2324,A,D,4.25,0.27662702723707017,0.22519656132407379,0.05143046591299638,1.0,-1.0,False,0.650000000000001
2023-08-19,Standard,Cercle Brugge,B1,2324,A,H,2.94,0.42704894523230924,0.3255813953488372,0.10146754988347206,1.0,-1.0,False,-0.349999999999999
2023-08-19,Portimonense,Boavista,P1,2324,A,H,2.81,0.3648790589322784,0.3619302949061662,0.002948764026112216,1.0,-1.0,False,-1.349999999999999
2023-08-19,Leverkusen,RB Leipzig,D1,2324,H,H,2.5,0.47282258278204187,0.3888834331729352,0.08393914960910664,1.0,1.5,False,0.15000000000000102
2023-08-19,Fulham,Brentford,E0,2324,A,H,2.76,0.4880763273405682,0.3515188335358444,0.13655749380472382,1.0,-1.0,False,-0.849999999999999
2023-08-19,Hoffenheim,Freiburg,D1,2324,A,H,2.43,0.4420395055361676,0.4111855061047657,0.030853999431401935,1.0,-1.0,True,-1.849999999999999
2023-08-19,Dortmund,FC Koln,D1,2324,H,D,5.42,0.25229113194648034,0.1891891891891892,0.06310194275729114,1.0,-1.0,False,-2.8499999999999988
2023-08-19,Osasuna,Ath Bilbao,SP1,2324,A,H,2.9,0.49665247888596614,0.3258041871412644,0.17084829174470173,1.0,-1.0,False,-3.8499999999999988
2023-08-19,Portimonense,Boavista,P1,2324,A,D,3.25,0.31144504227359826,0.28954423592493295,0.021900806348665314,1.0,-1.0,False,-4.849999999999999
2023-08-19,Leverkusen,RB Leipzig,D1,2324,H,D,3.61,0.26815287186779607,0.26465678090935874,0.0034960909584373367,1.0,-1.0,False,-5.849999999999999
2023-08-19,Lyon,Montpellier,F1,2324,A,A,4.67,0.26211732437791013,0.21843546363997918,0.043681860737930955,1.0,3.67,True,-2.179999999999999
2023-08-19,Genoa,Fiorentina,I1,2324,A,A,2.25,0.5090404790338567,0.43029595015576316,0.07874452887809358,1.0,1.25,False,-0.9299999999999988
2023-08-19,Inter,Monza,I1,2324,H,D,5.1,0.25016845018583855,0.1891891891891892,0.060979260996649354,1.0,-1.0,False,-1.9299999999999988
2023-08-19,Frosinone,Napoli,I1,2324,A,D,5.25,0.20249926476049604,0.18994413407821234,0.0125551306822837,1.0,-1.0,True,-2.929999999999999
2023-08-19,Empoli,Verona,I1,2324,A,D,3.3,0.34576732404689775,0.2948183442525313,0.05094897979436647,1.0,-1.0,False,-3.929999999999999
2023-08-19,Empoli,Verona,I1,2324,A,H,2.35,0.46537261676591984,0.41929720071471116,0.046075416051208684,1.0,-1.0,False,-4.929999999999999
2023-08-19,Toulouse,Paris SG,F1,2324,D,D,4.25,0.3176645822502376,0.22575070209548498,0.0919138801547526,1.0,3.25,False,-1.6799999999999988
2023-08-19,Mechelen,St. Gilloise,B1,2324,H,D,4.1,0.2607857349438888,0.24944449016541848,0.011341244778470316,1.0,-1.0,False,-2.679999999999999
2023-08-19,Mechelen,St. Gilloise,B1,2324,H,H,4.4,0.3177824036219646,0.21603160233725618,0.1017508012847084,1.0,3.4000000000000004,False,0.7200000000000015
2023-08-19,Toulouse,Paris SG,F1,2324,D,H,5.01,0.3123059809682094,0.19961114711600778,0.11269483385220161,1.0,-1.0,False,-0.2799999999999985
2023-08-19,Tottenham,Man United,E0,2324,H,A,2.41,0.41591216454754315,0.39823008849557523,0.01768207605196792,1.0,-1.0,True,-1.2799999999999985
2023-08-19,Tottenham,Man United,E0,2324,H,D,3.82,0.2851610660612546,0.26327433628318586,0.021886729778068714,1.0,-1.0,False,-2.2799999999999985
2023-08-19,Wolves,Brighton,E0,2324,A,H,4.12,0.31671860059321155,0.23725953425582186,0.0794590663373897,1.0,-1.0,False,-3.2799999999999985
2023-08-19,Stuttgart,Bochum,D1,2324,H,A,4.78,0.2421825348652875,0.20979606219442365,0.032386472670863864,1.0,-1.0,False,-4.2799999999999985
2023-08-19,Stuttgart,Bochum,D1,2324,H,D,4.33,0.31801690408221445,0.2180328590935119,0.09998404498870256,1.0,-1.0,True,-5.2799999999999985
2023-08-19,Man City,Newcastle,E0,2324,H,H,1.73,0.6508806621409957,0.5709391949757351,0.07994146716526063,1.0,0.73,False,-4.549999999999999
2023-08-20,Porto,Farense,P1,2324,H,H,1.15,0.8524978001477116,0.8280060882800608,0.024491711867650756,1.0,0.1499999999999999,False,-4.399999999999999
2023-08-20,Buyuksehyr,Karagumruk,T1,2324,A,D,4.31,0.23568806017780883,0.23423944476576056,0.0014486154120482708,1.0,-1.0,True,-5.399999999999999
2023-08-20,Monaco,Strasbourg,F1,2324,H,D,4.1,0.2709518462613424,0.23684210526315788,0.03410974099818451,1.0,-1.0,False,-6.399999999999999
2023-08-20,West Ham,Chelsea,E0,2324,H,H,3.75,0.3581968700084511,0.25339366515837103,0.10480320485008005,1.0,2.75,True,-3.6499999999999986
2023-08-20,Roma,Salernitana,I1,2324,D,H,1.55,0.6879054235596669,0.6180910495661476,0.06981437399351931,1.0,-1.0,True,-4.649999999999999
2023-08-20,Buyuksehyr,Karagumruk,T1,2324,A,A,5.0,0.2584559206986067,0.18739155581260844,0.07106436488599824,1.0,4.0,True,-0.6499999999999986
2023-08-20,Lille,Nantes,F1,2324,H,D,5.0,0.2746399024328496,0.1891891891891892,0.08545071324366038,1.0,-1.0,False,-1.6499999999999986
2023-08-20,Vizela,Arouca,P1,2324,D,H,2.17,0.6183407751663341,0.4359404280501035,0.1824003471162306,1.0,-1.0,False,-2.6499999999999986
2023-08-20,Lens,Rennes,F1,2324,D,H,2.45,0.43511480861621255,0.39379474940334136,0.041320059212871185,1.0,-1.0,False,-3.6499999999999986
2023-08-20,Lorient,Nice,F1,2324,D,H,3.49,0.33443087426000684,0.2792207792207792,0.055210095039227636,1.0,-1.0,False,-4.649999999999999
2023-08-20,Girona,Getafe,SP1,2324,H,A,4.31,0.28105615577173665,0.2357633092190688,0.045292846552667854,1.0,-1.0,False,-5.649999999999999
2023-08-20,Girona,Getafe,SP1,2324,H,H,2.06,0.4616166186906405,0.46002596920793914,0.0015906494827013784,1.0,1.06,True,-4.589999999999998
2023-08-20,Union Berlin,Mainz,D1,2324,H,D,3.5,0.28370424981568726,0.2708333333333333,0.012870916482353945,1.0,-1.0,True,-5.589999999999998
2023-08-20,Union Berlin,Mainz,D1,2324,H,H,2.02,0.5002436677621303,0.48611111111111116,0.01413255665101909,1.0,1.02,False,-4.5699999999999985
2023-08-20,Utrecht,Heerenveen,N1,2324,A,A,4.47,0.2510533707865169,0.21928755908581452,0.03176581170070239,1.0,3.4699999999999998,False,-1.0999999999999988
2023-08-20,Lens,Rennes,F1,2324,D,D,3.78,0.2826060327564422,0.2625298329355609,0.02007619982088127,1.0,2.78,False,1.680000000000001
2023-08-20,Betis,Ath Madrid,SP1,2324,D,H,4.0,0.2534765117605566,0.24890190336749632,0.004574608393060259,1.0,-1.0,False,0.680000000000001
2023-08-20,Waalwijk,AZ Alkmaar,N1,2324,A,D,4.39,0.2912514440569634,0.2356588135482608,0.05559263050870261,1.0,-1.0,False,-0.31999999999999895
2023-08-20,Kortrijk,Eupen,B1,2324,A,H,2.33,0.4674928821067445,0.417910447761194,0.049582434345550486,1.0,-1.0,True,-1.319999999999999
2023-08-20,Twente,Zwolle,N1,2324,H,D,5.61,0.22211908943393455,0.18994413407821228,0.03217495535572226,1.0,-1.0,False,-2.319999999999999
2023-08-20,Twente,Zwolle,N1,2324,H,H,1.37,0.701194633830374,0.6983240223463686,0.0028706114840053587,1.0,0.3700000000000001,False,-1.9499999999999988
2023-08-20,Udinese,Juventus,I1,2324,A,H,4.64,0.26993246063657644,0.2188711590403955,0.05106130159618094,1.0,-1.0,True,-2.949999999999999
2023-08-20,Sassuolo,Atalanta,I1,2324,A,A,2.18,0.5665379856597954,0.4509283819628648,0.11560960369693063,1.0,1.1800000000000002,False,-1.7699999999999987
2023-08-20,PAOK,Asteras Tripolis,G1,2324,H,D,5.32,0.20669986923012715,0.19001218026796593,0.016687688962161218,1.0,-1.0,False,-2.7699999999999987
2023-08-20,Reims,Clermont,F1,2324,H,D,3.8,0.29757212352873474,0.25223689816787387,0.045335225360860876,1.0,-1.0,False,-3.7699999999999987
2023-08-20,Betis,Ath Madrid,SP1,2324,D,A,2.05,0.5095930698379952,0.47291361639824303,0.03667945343975221,1.0,-1.0,False,-4.769999999999999
2023-08-20,Barcelona,Cadiz,SP1,2324,H,H,1.25,0.8391167192429022,0.7913043478260869,0.04781237141681527,1.0,0.25,False,-4.519999999999999
2023-08-20,Anderlecht,Westerlo,B1,2324,H,D,3.9,0.25365906741389627,0.2508352608583912,0.0028238065555050706,1.0,-1.0,False,-5.519999999999999
2023-08-20,Aston Villa,Everton,E0,2324,H,H,1.72,0.596707902744229,0.5546995377503853,0.04200836499384375,1.0,0.72,False,-4.799999999999999
2023-08-20,Gent,St Truiden,B1,2324,D,D,4.89,0.26144434695881846,0.19895783988630977,0.06248650707250869,1.0,3.8899999999999997,True,-0.9099999999999993
2023-08-20,OFI Crete,Aris,G1,2324,H,A,3.02,0.37265423007438153,0.31924882629107976,0.053405403783301775,1.0,-1.0,True,-1.9099999999999993
2023-08-20,OFI Crete,Aris,G1,2324,H,D,3.4,0.30566137459838133,0.28169014084507044,0.023971233753310894,1.0,-1.0,False,-2.9099999999999993
2023-08-20,Estoril,Rio Ave,P1,2324,H,H,2.54,0.4880163324663702,0.39215686274509803,0.09585946972127218,1.0,1.54,False,-1.3699999999999992
2023-08-20,Sparta Rotterdam,Feyenoord,N1,2324,D,D,4.61,0.2726701256751595,0.2200106501970796,0.05265947547807992,1.0,3.6100000000000003,False,2.240000000000001
2023-08-21,Granada,Vallecano,SP1,2324,A,H,2.75,0.47916105098961115,0.3449691991786447,0.13419185181096643,1.0,-1.0,False,1.240000000000001
2023-08-21,Bologna,Milan,I1,2324,A,A,2.01,0.5228309342777265,0.48519443453442734,0.03763649974329919,1.0,1.0099999999999998,False,2.250000000000001
2023-08-21,Alaves,Sevilla,SP1,2324,H,H,3.45,0.4616166186906405,0.2882865057380293,0.17333011295261125,1.0,2.45,False,4.700000000000001
2023-08-21,Famalicao,Moreirense,P1,2324,D,D,3.55,0.2911669703591276,0.27827327863003926,0.01289369172908833,1.0,2.55,False,7.250000000000001
2023-08-21,Famalicao,Moreirense,P1,2324,D,A,4.14,0.29345819466814754,0.23653228683553335,0.0569259078326142,1.0,-1.0,True,6.250000000000001
2023-08-21,Torino,Cagliari,I1,2324,D,D,3.86,0.27680977749921654,0.2525383452149492,0.024271432284267314,1.0,2.86,False,9.110000000000001
2023-08-25,Nantes,Monaco,F1,2324,D,D,3.85,0.2530164612692469,0.25021695111368236,0.0027995101555645108,1.0,2.85,False,11.96
2023-08-25,Las Palmas,Sociedad,SP1,2324,D,A,2.05,0.5478732139924455,0.47459604709542835,0.07327716689701713,1.0,-1.0,True,10.96
2023-08-25,Las Palmas,Sociedad,SP1,2324,D,H,4.33,0.27344391525702083,0.21921295477848884,0.05423096047853199,1.0,-1.0,False,9.96
2023-08-25,Celta,Real Madrid,SP1,2324,A,D,3.97,0.25554446982602047,0.24300331026181163,0.012541159564208842,1.0,-1.0,True,8.96
2023-08-25,Panetolikos,Giannina,G1,2324,D,D,3.1,0.35753093718574397,0.30625,0.05128093718574395,1.0,2.1,True,11.06
2023-08-25,Panetolikos,Giannina,G1,2324,D,H,2.54,0.42463265090311797,0.3875,0.03713265090311796,1.0,-1.0,False,10.06
2023-08-25,RB Leipzig,Stuttgart,D1,2324,H,D,4.75,0.2849127807429289,0.20029027576197386,0.08462250498095505,1.0,-1.0,True,9.06
2023-08-26,Westerlo,Mechelen,B1,2324,A,H,2.25,0.47779371591804165,0.42767047694126925,0.0501232389767724,1.0,-1.0,False,8.06
2023-08-26,Everton,Wolves,E0,2324,A,H,2.34,0.5599503905071564,0.41395531164249316,0.14599507886466329,1.0,-1.0,False,7.0600000000000005
2023-08-26,Motherwell,Kilmarnock,SC0,2324,H,D,3.3,0.4452396537299458,0.2964905203711174,0.1487491333588284,1.0,-1.0,False,6.0600000000000005
2023-08-26,Verona,Roma,I1,2324,H,A,1.87,0.5665379856597954,0.5140093406910212,0.052528644968774185,1.0,-1.0,False,5.0600000000000005
2023-08-26,Eupen,Oud-Heverlee Leuven,B1,2324,H,A,2.27,0.4372427828708296,0.42654028436018954,0.01070249851064009,1.0,-1.0,False,4.0600000000000005
2023-08-26,Hibernian,Livingston,SC0,2324,A,A,4.5,0.2593505854165796,0.2264963612060003,0.03285422421057932,1.0,3.5,False,7.5600000000000005
2023-08-26,Asteras Tripolis,OFI Crete,G1,2324,H,D,3.29,0.35531667863714017,0.2975303802430419,0.05778629839409827,1.0,-1.0,True,6.5600000000000005
2023-08-26,Monza,Empoli,I1,2324,H,D,3.59,0.27388567013213794,0.2727921923351583,0.0010934777969796583,1.0,-1.0,False,5.5600000000000005
2023-08-26,Granada,Mallorca,SP1,2324,H,H,2.71,0.4588764544555625,0.3658536585365854,0.09302279591897711,1.0,1.71,False,7.2700000000000005
2023-08-26,Excelsior,For Sittard,N1,2324,D,A,2.82,0.412651631687937,0.35149384885764495,0.06115778283029205,1.0,-1.0,True,6.2700000000000005
2023-08-26,Paris SG,Lens,F1,2324,H,D,4.27,0.26815073511815624,0.22786121180735366,0.04028952331080257,1.0,-1.0,False,5.2700000000000005
2023-08-26,Sevilla,Girona,SP1,2324,A,H,2.1,0.521881948655751,0.4603234298608499,0.061558518794901096,1.0,-1.0,True,4.2700000000000005
2023-08-26,Hibernian,Livingston,SC0,2324,A,H,1.88,0.5275071860166171,0.5198277142432793,0.0076794717733377205,1.0,-1.0,False,3.2700000000000005
2023-08-26,Milan,Torino,I1,2324,H,D,3.8,0.2760528829903497,0.2461217183770883,0.029931164613261396,1.0,-1.0,True,2.2700000000000005
2023-08-26,Monza,Empoli,I1,2324,H,A,4.2,0.27138908027861386,0.22732682694596523,0.04406225333264863,1.0,-1.0,False,1.2700000000000005
2023-08-26,Brighton,West Ham,E0,2324,A,D,4.75,0.3414826960238918,0.1996272134203169,0.14185548260357492,1.0,-1.0,False,0.27000000000000046
2023-08-26,Milan,Torino,I1,2324,H,A,6.0,0.1880147338469313,0.18705250596658712,0.0009622278803441686,1.0,-1.0,False,-0.7299999999999995
2023-08-26,Farense,Chaves,P1,2324,H,H,2.36,0.49372109300399836,0.41558441558441556,0.0781366774195828,1.0,1.3599999999999999,True,0.6300000000000003
2023-08-26,Nijmegen,Waalwijk,N1,2324,H,H,1.8,0.614403154858854,0.5362840799830516,0.07811907487580239,1.0,0.8,True,1.4300000000000004
2023-08-26,FC Koln,Wolfsburg,D1,2324,A,H,2.41,0.4706169947868403,0.4093097913322633,0.06130720345457702,1.0,-1.0,True,0.4300000000000004
2023-08-26,Brentford,Crystal Palace,E0,2324,D,H,2.17,0.596707902744229,0.44510940714419295,0.15159849560003608,1.0,-1.0,False,-0.5699999999999996
2023-08-26,Darmstadt,Union Berlin,D1,2324,A,H,4.0,0.39809335299226434,0.23455440131219243,0.1635389516800719,1.0,-1.0,False,-1.5699999999999996
2023-08-26,Cadiz,Almeria,SP1,2324,D,A,3.44,0.37271881712833704,0.2858844550327576,0.08683436209557943,1.0,-1.0,False,-2.5699999999999994
2023-08-26,Bournemouth,Tottenham,E0,2324,A,A,1.95,0.550145008919675,0.49702656040180676,0.05311844851786823,1.0,0.95,False,-1.6199999999999994
2023-08-26,Bournemouth,Tottenham,E0,2324,A,H,3.8,0.27887252568900633,0.24982124483353968,0.029051280855466655,1.0,-1.0,True,-2.619999999999999
2023-08-26,M'gladbach,Leverkusen,D1,2324,A,D,4.2,0.26788587364582217,0.24666666666666667,0.021219206979155497,1.0,-1.0,False,-3.619999999999999
2023-08-26,M'gladbach,Leverkusen,D1,2324,A,H,3.8,0.27405341628231256,0.24666666666666667,0.027386749615645883,1.0,-1.0,False,-4.619999999999999
2023-08-26,Panathinaikos,Volos NFC,G1,2324,H,H,1.3,0.8153439975151421,0.7367943776921333,0.07854961982300879,1.0,0.30000000000000004,True,-4.319999999999999
2023-08-26,Kortrijk,Standard,B1,2324,D,H,3.0,0.42704894523230924,0.3138041733547351,0.11324477187757415,1.0,-1.0,False,-5.319999999999999
2023-08-26,Freiburg,Werder Bremen,D1,2324,H,H,1.75,0.5736283788177369,0.5521115846571096,0.02151679416062724,1.0,0.75,False,-4.569999999999999
2023-08-27,Villarreal,Barcelona,SP1,2324,A,A,2.06,0.5118653262861981,0.4701492537313433,0.041716072554854766,1.0,1.06,False,-3.5099999999999993
